repro_40051542.js,2020,
repro_41483297.js,2023,
rrr_40065644.js,2023,--expose-gc --future --harmony --harmony-rab-gsab --allow-natives-syntax --fuzzing --assert-types --turboshaft-assert-types --turboshaft --turboshaft-wasm --always-turbofan --maglev --maglev-inlining --maglev-reuse-stack-slots --stress-maglev --maglev-assert --maglev-function-context-specialization --sparkplug --lazy --no-always-osr --force-slow-path --turbo-move-optimization --turbo-jt --turbo-loop-peeling --turbo-loop-variable --turbo-loop-rotation --turbo-cf-optimization --turbo-escape --turbo-allocation-folding --turbo-instruction-scheduling --turbo-stress-instruction-scheduling --turbo-store-elimination --turbo-rewrite-far-jumps --turbo-optimize-apply --no-enable-sse4-2 --turbo-load-elimination --turbo-inlining --turbo-splitting
rw_exploit_400052777.js,2025,--allow-natives-syntax
rw_exploit_no_flags_400052777.js,2025,
sample_40053301.js,2020,
spec_mod_40055596.js,2021,
spec_mul_40055596.js,2021,
stackcheck_40065473.js,2023,
super_ctor_40067530.js,2023,
template_expl_330575498.js,2024,
test1_323694592.js,2024,
testcase1_40094379.js,2019,
testcase2_40094379.js,2019,
testcase_40086620.js,2017,
test_323694592.js,2024,
test_40052510.js,2020,--wasm-staging
test_40054429.js,2021,
test_40059026.js,2022,
test_40067712.js,2023,
test_40093076.js,2018,
type-mismatch_40059979.js,2022,
typedarray-set-wildcopy_391169061.js,2025,
v8_poc_40094287.js,2019,
variable_proxy_40050455.js,2019,
wasm-module-builder_323694592.js,2024,
wasmt_40073339.js,2023,
wasm_40067181.js,2023,
wasm_idb_worker_40092350.js,2018,
wasm_xpl_40089045.js,2017,
wasm_xpl_40089046.js,2017,
worker_40089891.js,2017,
write_40094340.js,2019,
